Status,Progress,Duration (in seconds),Finished,UserLanguage,Q9,Apt advice,Apt expectancy,Effort Advice,Effort Expectancy,Strat Advise,Strat Expectancy,Luck Advise,Luck Expectancy,Apt Out,Apt Var,Apt Uncon,Effort Out,Effort Var,Effort Uncon,Mood Out,Mood Var,Mood Uncon,Strat Out,Strat Var,Strat Uncon,Luck Out,Luck Var,Luck Uncon,Task Out,Task Var,Task Uncon,SMS1,SMS2,SMS3,SMS4,SMS5,SMS6,SMO1,SMO2,SMO3,MP1,MP2,MP3,MP4,SO1,SO2,SO3,SO4,Gender,Race,Race_4_TEXT,Age,Education,FL_25_DO,FL_26_DO,MonitoringPerformance_DO,SO_DO
Response Type,Progress,Duration (in seconds),Finished,User Language,"We are interested in people's opinions on a set of questions and thus seek your cooperation.  This study will take you about 15-20 minutes.  We respect your confidentiality in your performance and answers. Your responses will not be shared outside the research team. Data analyses will only be performed on de-identified data (i.e. we will remove all identifiers before analyzing the data in aggregate).  If you would like to speak to someone about this experiment, you may email the Researcher, Dennis Teo (e0003067@u.nus.edu).   If you consent to participate in this survey, please click on the button below to indicate your consent and proceed to the next page.","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?",To what extent does aptitude reside inside or outside you?,To what extent does aptitude change over time?,To what extent is aptitude controllable by you and other people?,To what extent does effort reside inside or outside you?,To what extent does effort change over time?,To what extent is effort controllable by you and other people?,To what extent does mood reside inside or outside you?,To what extent does mood change over time?,To what extent is mood controllable by you and other people?,To what extent does strategy reside inside or outside you?,To what extent does strategy change over time?,To what extent is strategy controllable by you and other people?,To what extent does luck reside inside or outside you?,To what extent does luck change over time?,To what extent is luck controllable by you and other people?,To what extent does task difficulty reside inside or outside you?,To what extent does task difficulty change over time?,To what extent is task difficulty controllable by you and other people?,"In moments when you feel challenged, how often do you ask yourself: ""What are things I can do to make myself better at this?""","When you are struggling with something, how often do you ask yourself: ""What can I do to help myself?""","Whenever something feels difficult, how often do you ask yourself: ""What can I do to get better at this?""","When you are stuck on something, how often do you give up on finding ways to help yourself?""","Whenever you feel like you are not making progress, how often do you ask yourself: ""Is there a better way of doing this?""","Whenever you feel frustrated with something, how often do  you ask yourself: ""How can I do this better?""","How much do you believe that you must always keep an eye out for new strategies, even when everything is going well?","How strongly do you believe that you need to constantly be thinking of different ways to approach a problem, even when things are going smoothly?","How important is it to keep searching for different ways of doing things, even when you have already found a solution?","When you are in the middle of solving a problem, how often do you think: ""How much progress have I made so far?""","When you are working towards a goal, how often do you think to yourself: ""How close am I to the objective?""","When you are performing a task, how often do you ask yourself:""At this point, am I on the right track?""","When you are working on a project, how often do you ask yourself:""How well am I coping with this so far?""","In your opinion, how often do you demonstrate strategy?","In your opinion, how often do you engage in planning?","In your opinion, how often do you think of strategies?","In your opinion, how often do you apply strategy?",What is your gender?,What is your race/ ethnicity? You may select more than one if you identify with more than one. - Selected Choice,"What is your race/ ethnicity? You may select more than one if you identify with more than one. - Other, please specify - Text","What is your age in years, as of 1st January 2018?","In your own schooling, what is the highest degree you have received?",FL_25 - Block Randomizer - Display Order,FL_26 - Block Randomizer - Display Order,Monitoring Performance - Display Order,SO - Display Order
"{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID8""}","{""ImportId"":""QID102_TEXT""}","{""ImportId"":""QID103""}","{""ImportId"":""QID110_TEXT""}","{""ImportId"":""QID111""}","{""ImportId"":""QID116_TEXT""}","{""ImportId"":""QID117""}","{""ImportId"":""QID119_TEXT""}","{""ImportId"":""QID120""}","{""ImportId"":""QID16""}","{""ImportId"":""QID17""}","{""ImportId"":""QID18""}","{""ImportId"":""QID20""}","{""ImportId"":""QID21""}","{""ImportId"":""QID22""}","{""ImportId"":""QID24""}","{""ImportId"":""QID25""}","{""ImportId"":""QID26""}","{""ImportId"":""QID64""}","{""ImportId"":""QID65""}","{""ImportId"":""QID66""}","{""ImportId"":""QID122""}","{""ImportId"":""QID123""}","{""ImportId"":""QID124""}","{""ImportId"":""QID130""}","{""ImportId"":""QID131""}","{""ImportId"":""QID132""}","{""ImportId"":""QID32""}","{""ImportId"":""QID33""}","{""ImportId"":""QID34""}","{""ImportId"":""QID35""}","{""ImportId"":""QID36""}","{""ImportId"":""QID37""}","{""ImportId"":""QID74""}","{""ImportId"":""QID75""}","{""ImportId"":""QID76""}","{""ImportId"":""QID80""}","{""ImportId"":""QID81""}","{""ImportId"":""QID82""}","{""ImportId"":""QID83""}","{""ImportId"":""QID85""}","{""ImportId"":""QID86""}","{""ImportId"":""QID87""}","{""ImportId"":""QID90""}","{""ImportId"":""QID10""}","{""ImportId"":""QID11""}","{""ImportId"":""QID11_4_TEXT""}","{""ImportId"":""QID12_TEXT""}","{""ImportId"":""QID13""}","{""ImportId"":""FL_25_DO""}","{""ImportId"":""FL_26_DO""}","{""ImportId"":""BL_9H7Joi0JCYVbrzn_DO""}","{""ImportId"":""BL_00PGE35kTuGHzbT_DO""}"
0,100,417,1,EN,1,,,,,,,"I'd tell her she knows her stuff. Be careful about what you eat the day before. And before the test, relax, and try some meditation techniques. You can do this Amelia!",9,1,5,5,2,4,6,1,1,4,3,3,5,4,4,4,4,4,6,4,4,4,3,4,4,3,3,3,3,3,3,3,4,4,3,4,1,1,,65,6,LuckScenario_Other,TaskDimensions|EffortDimensions|MoodDimensions|AptitudeDimensions|StrategyDimensions|LuckDimensions,Q80|MP4|MP3|MP1|MP2,Q90|SO1|SO2|SO4|SO3
0,100,376,1,EN,1,,,,,i would advice her to revise without being tense or anxious,7,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,4,4,4,4,4,4,4,4,2,7,,31,6,StrategyScenario_Other,MoodDimensions|StrategyDimensions|AptitudeDimensions|TaskDimensions|EffortDimensions|LuckDimensions,Q80|MP2|MP4|MP3|MP1,Q90|SO2|SO1|SO3|SO4
0,100,977,1,EN,1,,,I would tell her to come study with me and I would help her go over the study materials so she does better.,9,,,,,1,5,3,1,7,1,1,7,4,1,7,1,4,4,7,7,7,7,4,5,4,4,4,4,7,7,7,4,5,4,4,3,4,4,3,1,1,,26,3,EffortScenario_Other,MoodDimensions|LuckDimensions|EffortDimensions|AptitudeDimensions|StrategyDimensions|TaskDimensions,Q80|MP3|MP2|MP1|MP4,Q90|SO4|SO1|SO3|SO2
0,100,870,1,EN,1,I would advise Amelia to make an outline of the material writing it by hand.,9,,,,,,,1,4,3,1,7,1,1,7,4,4,7,1,7,7,7,7,7,1,5,5,5,2,5,5,7,7,7,5,5,5,5,5,5,5,5,2,1,,62,5,AptitudeScenario_Other,StrategyDimensions|MoodDimensions|TaskDimensions|LuckDimensions|AptitudeDimensions|EffortDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO2|SO1|SO3|SO4
0,100,777,1,EN,1,,,,,"I would tell her that looking over stuff and repeating it isn't extremely effective, and that maybe she should use flashcards or another method that changes up her boring/dull study routine. She could also try to make a game out of it somehow, like maybe take all her materials and associate them each with an object around her, and then she uses those objects to help her remember those specific terms when it comes time to take the test, or something like that. Anything besides looking over a list and memorizing stuff would be helpful for Amelia I think.",7,,,1,1,5,1,6,1,1,7,4,1,7,1,7,7,7,7,1,6,3,4,4,2,3,3,5,5,5,4,3,4,4,3,4,3,3,1,1,,24,4,StrategyScenario_Other,EffortDimensions|AptitudeDimensions|TaskDimensions|MoodDimensions|LuckDimensions|StrategyDimensions,Q80|MP2|MP1|MP4|MP3,Q90|SO3|SO1|SO4|SO2
0,100,935,1,EN,1,,,,,i help my freind is very critical time my introsction follow very well he saying my step setp by so he his sucess very well,9,,,5,4,6,5,6,4,5,6,4,4,6,7,7,5,6,5,6,5,2,4,2,4,2,1,5,6,7,3,4,3,2,3,5,4,4,1,2,,30,5,StrategyScenario_Other,TaskDimensions|StrategyDimensions|EffortDimensions|LuckDimensions|MoodDimensions|AptitudeDimensions,Q80|MP4|MP3|MP2|MP1,Q90|SO3|SO2|SO1|SO4
0,100,306,1,EN,1,,,I would definitely invite her to come over and study and show here my study routine. I would tell her to make sure she attends all classes and takes proper notes. We can then compare our notes and study together. ,9,,,,,4,5,5,5,6,5,4,6,6,5,6,6,3,4,3,5,6,3,4,4,5,3,5,4,5,6,5,4,5,4,3,4,3,4,3,1,1,,35,5,EffortScenario_Other,MoodDimensions|LuckDimensions|EffortDimensions|StrategyDimensions|AptitudeDimensions|TaskDimensions,Q80|MP3|MP2|MP1|MP4,Q90|SO1|SO2|SO4|SO3
0,100,849,1,EN,1,,,,,,,"I would tell her to get a good night's sleep and eat a sensible breakfast.  I know it's not easy, but try to just relax and remain optimistic, because this time she will not feel sick.  ",6,1,1,7,1,7,1,1,7,2,1,7,1,7,7,7,7,7,7,4,5,4,2,5,4,6,5,5,3,3,4,3,4,5,4,4,2,1,,64,4,LuckScenario_Other,LuckDimensions|EffortDimensions|TaskDimensions|StrategyDimensions|AptitudeDimensions|MoodDimensions,Q80|MP1|MP3|MP4|MP2,Q90|SO4|SO1|SO2|SO3
0,100,651,1,EN,1,,,I'd tell her to first begin paying attention and being involved in class.  If she does that we could partner and study together.  I'd talk to her about taking good notes and putting in effort. ,9,,,,,1,5,4,1,5,1,1,7,4,2,4,4,7,7,7,7,7,5,4,4,4,5,3,4,6,6,7,5,4,4,3,3,4,3,3,1,1,,39,5,EffortScenario_Other,AptitudeDimensions|LuckDimensions|EffortDimensions|MoodDimensions|TaskDimensions|StrategyDimensions,Q80|MP4|MP2|MP1|MP3,Q90|SO3|SO4|SO1|SO2
0,100,600,1,EN,1,"Record the lecture, make flash cards, DON'T CRAM, get a very restful night sleep.",6,,,,,,,6,5,5,3,6,3,3,7,4,1,5,1,6,6,7,7,4,3,4,3,3,3,4,4,6,6,6,4,5,4,4,4,3,4,3,1,1,,28,4,AptitudeScenario_Other,LuckDimensions|StrategyDimensions|MoodDimensions|TaskDimensions|AptitudeDimensions|EffortDimensions,Q80|MP2|MP3|MP4|MP1,Q90|SO1|SO4|SO2|SO3
0,100,701,1,EN,1,,,,,,,She had a stomachache right before the test started and she had to go to the restroom ,9,6,7,6,6,7,6,6,7,5,7,5,7,6,7,6,7,6,5,3,4,3,2,3,3,6,5,6,3,2,2,1,5,3,4,4,1,7,,31,5,LuckScenario_Other,MoodDimensions|AptitudeDimensions|EffortDimensions|TaskDimensions|LuckDimensions|StrategyDimensions,Q80|MP3|MP2|MP1|MP4,Q90|SO3|SO1|SO4|SO2
0,100,985,1,EN,1,I would advise Amelia to study for the test.,6,,,,,,,4,3,5,4,4,3,4,4,3,4,4,4,4,4,4,5,5,4,1,1,1,1,1,1,4,4,4,1,1,1,1,3,3,3,3,1,1,,24,5,AptitudeScenario_Other,AptitudeDimensions|TaskDimensions|LuckDimensions|MoodDimensions|StrategyDimensions|EffortDimensions,Q80|MP1|MP4|MP2|MP3,Q90|SO3|SO1|SO4|SO2
0,100,735,1,EN,1,"Study, Study and study more. I would offer to help her. Meet somewhere like a library where we could totally focus on the subject. Maybe make some flash cards to help with memorizing. ",8,,,,,,,5,4,4,1,4,2,1,5,4,4,5,3,7,7,7,3,4,3,3,3,3,2,3,3,3,4,4,3,2,3,2,3,3,4,3,2,1,,44,3,AptitudeScenario_Other,TaskDimensions|MoodDimensions|StrategyDimensions|EffortDimensions|AptitudeDimensions|LuckDimensions,Q80|MP2|MP1|MP4|MP3,Q90|SO1|SO3|SO2|SO4
0,100,230,1,EN,1,,,I would advise her that she needs to start paying more attention and she needs to set up some sort of schedule that sets aside time to study the material ,10,,,,,2,2,6,1,7,1,1,7,1,3,5,1,6,6,7,5,7,3,5,5,5,4,4,5,7,6,7,3,3,4,2,4,5,4,4,1,1,,32,5,EffortScenario_Other,TaskDimensions|MoodDimensions|EffortDimensions|StrategyDimensions|AptitudeDimensions|LuckDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO2|SO4|SO3|SO1
0,100,984,1,EN,1,,,,,,,study hard and don't eat anything before the test. drink a good amount of water and get plenty of rest.,8,2,5,5,3,5,2,3,6,4,2,5,2,7,7,7,7,6,6,3,3,3,3,4,3,5,5,4,4,3,3,3,3,4,3,3,1,1,,45,4,LuckScenario_Other,AptitudeDimensions|TaskDimensions|EffortDimensions|LuckDimensions|MoodDimensions|StrategyDimensions,Q80|MP3|MP1|MP2|MP4,Q90|SO2|SO1|SO3|SO4
0,100,797,1,EN,1,,,,,,,"Don't get a stomachache before the test. Eat lightly the day before, and take stomach medicine if necessary.",10,1,4,4,1,4,1,1,7,4,7,4,1,4,4,7,7,1,4,5,5,5,1,5,5,7,7,7,3,3,5,5,4,4,4,4,1,1,,35,5,LuckScenario_Other,TaskDimensions|EffortDimensions|MoodDimensions|LuckDimensions|AptitudeDimensions|StrategyDimensions,Q80|MP3|MP4|MP2|MP1,Q90|SO3|SO1|SO4|SO2
0,100,493,1,EN,1,,,,,I would tell her to come study with me so I could show her some different ways that might help her learn the material better than what she is currently doing.,7,,,2,4,2,2,2,2,2,6,3,2,3,2,5,5,5,4,5,4,3,4,4,2,3,3,3,4,4,3,4,3,4,3,4,3,4,2,1,,20,4,StrategyScenario_Other,StrategyDimensions|AptitudeDimensions|EffortDimensions|TaskDimensions|MoodDimensions|LuckDimensions,Q80|MP1|MP3|MP2|MP4,Q90|SO2|SO4|SO3|SO1
0,100,368,1,EN,1,"Honestly, I would tell her to study as hard as she can since she is struggling with the topic. ",7,,,,,,,4,5,3,1,5,1,1,7,3,5,3,3,6,7,7,2,4,2,4,4,4,2,3,4,6,7,7,4,4,3,3,5,5,5,5,1,1,,29,5,AptitudeScenario_Other,TaskDimensions|EffortDimensions|LuckDimensions|AptitudeDimensions|MoodDimensions|StrategyDimensions,Q80|MP4|MP2|MP1|MP3,Q90|SO4|SO2|SO1|SO3
0,100,405,1,EN,1,"Trying sharing notes with other classmates and read them over and over and over. Even if the subject is sticking with you, find a way to get the material to stick. It is not how hard you study, but how much you actually want to know the subject. Talk to your professor and see if they have additional material you can look at. Do not give up, everyone struggles at some point.",10,,,,,,,2,4,3,1,4,1,1,7,1,2,6,1,4,7,7,3,7,2,3,4,5,1,5,3,5,4,2,4,5,4,3,4,5,4,4,1,1,,31,4,AptitudeScenario_Other,EffortDimensions|TaskDimensions|StrategyDimensions|MoodDimensions|AptitudeDimensions|LuckDimensions,Q80|MP3|MP2|MP4|MP1,Q90|SO1|SO4|SO2|SO3
0,100,627,1,EN,1,,,Don't worry amelia next test you will work hard you will pass and must attentive the class.,11,,,,,2,2,3,1,1,2,2,5,6,6,5,6,5,6,6,3,2,3,5,3,3,5,4,4,6,5,6,4,4,5,4,3,4,4,4,1,1,,30,6,EffortScenario_Other,LuckDimensions|EffortDimensions|AptitudeDimensions|TaskDimensions|MoodDimensions|StrategyDimensions,Q80|MP1|MP4|MP2|MP3,Q90|SO3|SO1|SO4|SO2
0,100,1071,1,EN,1,,,,,I would look at only the material that has come up in multiple classes as that is what is most likely to be on the test.  Subjects that were discussed briefly most likely are not important enough to be asked about on the test. ,4,,,2,3,2,1,5,1,1,7,3,2,7,3,6,7,7,5,6,6,4,3,4,2,4,4,7,6,6,5,4,5,4,4,4,4,5,1,1,,33,5,StrategyScenario_Other,EffortDimensions|LuckDimensions|AptitudeDimensions|TaskDimensions|MoodDimensions|StrategyDimensions,Q80|MP4|MP1|MP3|MP2,Q90|SO1|SO2|SO4|SO3
0,100,1008,1,EN,1,,,time to study and kick some ass. I know you can do it. All you have to do is believe and study,3,,,,,2,2,2,3,4,2,4,4,3,3,4,2,4,4,7,4,4,3,3,3,3,3,3,3,6,5,6,3,3,4,3,2,3,2,2,1,2,,26,3,EffortScenario_Other,LuckDimensions|MoodDimensions|TaskDimensions|StrategyDimensions|EffortDimensions|AptitudeDimensions,Q80|MP3|MP1|MP4|MP2,Q90|SO1|SO2|SO3|SO4
0,100,767,1,EN,1,"I would tell her to set aside a time every day to study. Dont get stressed, just try to relax and focus on the topic. I would tell her to take extensive  notes at lecture and study them. Get a tutor if she thinks its doable.",8,,,,,,,2,5,2,1,4,1,2,6,3,2,2,2,5,6,6,2,4,3,4,4,5,2,5,5,6,5,5,3,4,4,3,3,4,3,4,1,1,,65,4,AptitudeScenario_Other,TaskDimensions|StrategyDimensions|LuckDimensions|EffortDimensions|MoodDimensions|AptitudeDimensions,Q80|MP4|MP2|MP3|MP1,Q90|SO3|SO2|SO1|SO4
0,100,413,1,EN,1,,,,,Perhaps try an audio recording of the lecture and listen to it in the car.  ,8,,,1,4,3,2,2,1,1,3,1,2,2,1,7,7,7,7,4,4,5,5,5,5,5,5,6,6,6,4,4,4,4,4,4,4,4,2,1,,35,5,StrategyScenario_Other,MoodDimensions|StrategyDimensions|EffortDimensions|LuckDimensions|TaskDimensions|AptitudeDimensions,Q80|MP2|MP1|MP3|MP4,Q90|SO1|SO4|SO2|SO3
0,100,920,1,EN,1,,,I would tell her to try and pay more attention in class.  Also she needs to study every day to learn all the materials.  Make flashcards to help and good luck.,9,,,,,1,4,5,1,1,1,1,7,7,7,7,4,7,7,7,1,7,4,4,4,4,5,3,4,7,7,6,4,4,4,5,5,5,5,5,2,1,,33,3,EffortScenario_Other,TaskDimensions|LuckDimensions|EffortDimensions|AptitudeDimensions|MoodDimensions|StrategyDimensions,Q80|MP2|MP4|MP1|MP3,Q90|SO4|SO1|SO2|SO3
0,100,500,1,EN,1,"I would suggest that she make an outline of the study guide as a reference.  Also, that she should make note cards to study from.  She should also go and talk to her teacher to try and get some help with the class material.  I would also suggest that she look into getting a tutor for the class.",10,,,,,,,1,7,2,1,7,1,3,6,6,2,7,3,7,6,7,7,6,2,2,3,3,1,3,3,5,3,3,4,4,5,2,3,4,4,3,1,1,,29,5,AptitudeScenario_Other,AptitudeDimensions|StrategyDimensions|LuckDimensions|TaskDimensions|EffortDimensions|MoodDimensions,Q80|MP4|MP3|MP2|MP1,Q90|SO3|SO1|SO2|SO4
0,100,1195,1,EN,1,,,,,"I would say to try and listen more than anything, understand what the lecturer is saying. The notes should be a summary of what is going on and not word for word. The notes need to be in your own words and you'll be able to easily digest them on a level that you are. I don't think the word-by-word is the way to go. ",7,,,2,6,3,3,5,4,1,6,3,2,4,1,7,7,6,6,5,6,4,3,4,3,4,3,5,5,4,4,3,4,4,4,3,3,3,1,1,,25,6,StrategyScenario_Other,EffortDimensions|TaskDimensions|StrategyDimensions|MoodDimensions|LuckDimensions|AptitudeDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO2|SO1|SO4|SO3
0,100,152,1,EN,1,,,,,If you want I can help you study for the test. I think we should go over important concepts and concentrate on understanding the underlying themes of the material.,8,,,2,4,3,1,6,1,1,7,3,2,5,2,7,7,7,7,7,2,3,3,4,3,4,3,5,5,4,4,4,4,3,4,3,3,4,2,1,,24,5,StrategyScenario_Other,AptitudeDimensions|TaskDimensions|MoodDimensions|LuckDimensions|EffortDimensions|StrategyDimensions,Q80|MP1|MP3|MP4|MP2,Q90|SO2|SO1|SO3|SO4
0,100,396,1,EN,1,,,,,"I would take out your notes, review them thoroughly and then re-write them. Sometimes when we write something again, it helps us remember them more.",7,,,1,7,1,1,7,1,1,7,1,1,7,2,7,7,7,4,7,4,3,3,3,2,3,3,5,6,5,4,4,3,2,3,3,3,4,2,1,,45,4,StrategyScenario_Other,LuckDimensions|AptitudeDimensions|MoodDimensions|TaskDimensions|StrategyDimensions|EffortDimensions,Q80|MP4|MP1|MP3|MP2,Q90|SO1|SO4|SO2|SO3
0,100,510,1,EN,1,,,,,I would give her tips and let her know she has to do more than memorize the lectures.  I would show her how I study and offer to help her.,11,,,1,7,1,1,7,1,7,7,1,1,7,1,7,7,7,7,7,7,4,4,4,2,3,3,7,7,4,3,3,3,3,4,4,4,4,2,1,,34,5,StrategyScenario_Other,StrategyDimensions|AptitudeDimensions|MoodDimensions|EffortDimensions|TaskDimensions|LuckDimensions,Q80|MP4|MP1|MP3|MP2,Q90|SO1|SO3|SO2|SO4
0,100,234,1,EN,1,,,,,I have no advice because I don't know what to do myself...,1,,,3,3,3,3,5,3,4,6,3,4,5,4,4,5,7,4,5,5,1,1,1,3,3,3,1,1,1,1,1,1,1,3,4,3,3,1,1,,34,3,StrategyScenario_Other,StrategyDimensions|AptitudeDimensions|TaskDimensions|EffortDimensions|MoodDimensions|LuckDimensions,Q80|MP1|MP2|MP4|MP3,Q90|SO4|SO2|SO3|SO1
0,100,1423,1,EN,1,"I would advise Amelia to take very detailed notes, then go over them a few times before the test. And possibly ask the teacher what she could do to better understand the material.",6,,,,,,,1,5,4,1,3,1,1,7,4,1,4,1,4,7,7,7,7,7,3,3,5,1,4,4,4,4,4,3,4,3,2,3,3,3,3,2,"1,2",,25,3,AptitudeScenario_Other,StrategyDimensions|EffortDimensions|AptitudeDimensions|MoodDimensions|TaskDimensions|LuckDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO1|SO4|SO2|SO3
0,100,558,1,EN,1,,,,,,,"Don't eat the whole day before, lol. And whatever you might have drank/ate/encountered the day before stay far far away from it. and all the pepto",9,1,5,7,1,5,1,1,7,2,2,5,1,7,4,7,7,2,3,3,3,4,5,3,2,3,3,3,2,2,2,2,3,4,2,2,2,1,,31,3,LuckScenario_Other,LuckDimensions|EffortDimensions|TaskDimensions|AptitudeDimensions|StrategyDimensions|MoodDimensions,Q80|MP4|MP2|MP1|MP3,Q90|SO4|SO2|SO1|SO3
0,100,291,1,EN,1,,,,,,,Eat healthier and get rest before the test.,10,1,2,4,1,2,1,1,4,3,1,3,2,7,7,7,7,1,4,3,3,4,1,4,5,7,7,7,4,4,4,4,5,5,5,5,1,1,,35,5,LuckScenario_Other,TaskDimensions|MoodDimensions|StrategyDimensions|AptitudeDimensions|LuckDimensions|EffortDimensions,Q80|MP2|MP1|MP4|MP3,Q90|SO3|SO1|SO2|SO4
0,100,486,1,EN,1,,,,,"Rather than memorizing the notes you have taken in class, try to think about how the points made by the professor relate to ""real life"" problems or issues related to the subject. Don't memorize words, but try to grasp concepts and see the interconnections between them. See the topics covered as part of a tapestry as they relate to the subject.",9,,,1,3,5,1,7,1,1,7,2,2,5,2,4,3,4,6,6,4,5,5,5,2,4,5,6,6,6,3,3,4,3,4,4,4,4,1,1,,62,6,StrategyScenario_Other,MoodDimensions|EffortDimensions|StrategyDimensions|AptitudeDimensions|TaskDimensions|LuckDimensions,Q80|MP3|MP1|MP4|MP2,Q90|SO1|SO2|SO3|SO4
0,100,389,1,EN,1,I would advise her to discuss her issue with the lecturer and ask for suggestions regarding how she can better immerse herself in the subject during her studies.,7,,,,,,,1,4,5,1,4,7,4,7,6,4,5,2,4,4,4,4,6,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,1,1,,30,6,AptitudeScenario_Other,EffortDimensions|StrategyDimensions|AptitudeDimensions|LuckDimensions|TaskDimensions|MoodDimensions,Q80|MP4|MP2|MP3|MP1,Q90|SO4|SO3|SO1|SO2
0,100,173,1,EN,1,,,,,"good,he different meanings of the name Amelia are: Germanic meaning: Work; effort; strain; hard working; industrious. Hebrew meaning: Work of the Lord. English meaning: Industrious Striving. Latin meaning: Industrious.",8,,,5,4,6,5,4,6,4,6,5,5,6,5,4,5,6,4,6,3,3,3,3,3,3,3,5,6,5,3,3,3,3,4,3,3,4,1,1,,1993,5,StrategyScenario_Other,StrategyDimensions|MoodDimensions|EffortDimensions|LuckDimensions|AptitudeDimensions|TaskDimensions,Q80|MP4|MP2|MP3|MP1,Q90|SO3|SO1|SO2|SO4
0,100,1151,1,EN,1,,,"I would tell her to pay attention, take notes and study for long hours.",11,,,,,1,2,5,2,5,3,1,7,6,1,2,5,7,7,7,6,7,7,2,3,3,4,5,4,6,6,7,4,4,4,3,4,2,3,4,1,1,,54,4,EffortScenario_Other,EffortDimensions|StrategyDimensions|TaskDimensions|MoodDimensions|LuckDimensions|AptitudeDimensions,Q80|MP4|MP1|MP3|MP2,Q90|SO1|SO4|SO2|SO3
0,100,300,1,EN,1,,,I really think you need to focus hard on what the teacher is saying during class. If you listen and take in what he says you will do very well on the tests. Everything h talks about is in his class. Maybe even record what your hear during said tests. It would help you study very much. ,9,,,,,2,3,3,2,3,2,2,5,3,3,5,3,6,5,6,6,4,5,3,3,3,2,3,3,5,5,5,3,4,3,3,4,4,4,4,1,1,,41,5,EffortScenario_Other,LuckDimensions|MoodDimensions|EffortDimensions|TaskDimensions|AptitudeDimensions|StrategyDimensions,Q80|MP2|MP1|MP4|MP3,Q90|SO2|SO4|SO3|SO1
0,100,1282,1,EN,1,i advise about the issue and grew her..i will tell something to cheer up her..,10,,,,,,,5,4,5,5,5,6,6,6,5,5,5,6,6,5,6,5,5,4,3,4,4,4,4,4,5,4,5,3,4,3,4,4,4,4,4,1,1,,44,5,AptitudeScenario_Other,AptitudeDimensions|MoodDimensions|StrategyDimensions|LuckDimensions|TaskDimensions|EffortDimensions,Q80|MP4|MP1|MP3|MP2,Q90|SO3|SO1|SO2|SO4
0,100,720,1,EN,1,,,"I would tell her to try and pay more attention, and give her self plenty of time to study and look over all the material, try to have a good night sleep before the test and wake up and have a hardy meal",11,,,,,1,1,1,1,1,1,1,7,4,1,7,4,7,7,7,1,7,1,5,3,5,5,5,3,7,7,7,3,4,3,5,5,4,5,5,1,2,,32,4,EffortScenario_Other,TaskDimensions|EffortDimensions|AptitudeDimensions|LuckDimensions|MoodDimensions|StrategyDimensions,Q80|MP3|MP2|MP4|MP1,Q90|SO3|SO2|SO1|SO4
0,100,414,1,EN,1,,,,,,,"I would mainly tell her this:  be prepared, study hard.  Then, you need to unstress and try to relax.  You will not do well on the test if you are too nervous or scared to think straight.  Prepare the best that you can and then accept that you have the necessary knowledge and skill to do good on the test.  It will not help to make yourself physically sick.  A little stress and nervousness is okay, but don't let it overwhelm you and the fact that you know the material.  Just accept that you will do the best that you can and that you are prepared.",10,2,4,3,1,5,2,1,6,3,2,7,2,6,7,7,6,6,6,3,4,3,3,4,4,4,4,3,4,5,3,4,3,2,3,3,2,1,,62,5,LuckScenario_Other,AptitudeDimensions|MoodDimensions|StrategyDimensions|LuckDimensions|EffortDimensions|TaskDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO3|SO1|SO4|SO2
0,100,639,1,EN,1,,,,,,,"I would start by working with her to get her to identify concepts, group the concepts (hopefully no more than three), then try to relate the raw data from her notes into each concept. I might get her to write or speak a story relating the concepts and data, or work to simplify the concepts as a way to understand the relevance of the data.   I would be a bit pessimistic as it is somewhat likely that she has a limited ability to relate abstract concepts to data. But it is possible that Amelia has simply latched on to a gimmick that will ultimately not serve her needs well.",7,3,3,3,2,5,3,2,6,6,3,6,3,4,6,6,6,6,2,4,4,4,3,4,4,5,5,5,4,4,4,4,3,5,4,4,1,1,,62,6,LuckScenario_Other,MoodDimensions|TaskDimensions|EffortDimensions|LuckDimensions|AptitudeDimensions|StrategyDimensions,Q80|MP1|MP3|MP2|MP4,Q90|SO4|SO1|SO3|SO2
